star_age  Teff  log_g  feh  Mag_bol  Flux_bol  Interp_rad  B  I  J  M  R  U  V
   4.957084E+07   3.761836E+03  -1.878087E-01  -1.262589E+00    4.432424E+00   1.686670E-02   8.759931E-02  -4.010319E+00  -7.732146E+00  -8.693445E+00  -9.729391E+00  -6.919987E+00  -1.760471E+00  -5.781536E+00
   4.957086E+07   3.757612E+03  -1.935042E-01  -1.262593E+00    4.423081E+00   1.701248E-02   8.809229E-02  -4.009687E+00  -7.739781E+00  -8.703127E+00  -9.741737E+00  -6.925456E+00  -1.753433E+00  -5.784169E+00
   4.957087E+07   3.757361E+03  -1.931597E-01  -1.262594E+00    4.424234E+00   1.699442E-02   8.806166E-02  -4.007938E+00  -7.738527E+00  -8.701995E+00  -9.740763E+00  -6.924072E+00  -1.751293E+00  -5.782615E+00
   4.957089E+07   3.756962E+03  -1.936633E-01  -1.262597E+00    4.423438E+00   1.700688E-02   8.810491E-02  -4.007784E+00  -7.739161E+00  -8.702823E+00  -9.741842E+00  -6.924500E+00  -1.750516E+00  -5.782774E+00
   4.957090E+07   3.756179E+03  -1.947349E-01  -1.262600E+00    4.421667E+00   1.703465E-02   8.819846E-02  -4.007694E+00  -7.740616E+00  -8.704658E+00  -9.744169E+00  -6.925551E+00  -1.749195E+00  -5.783297E+00
   4.957091E+07   3.754550E+03  -1.970645E-01  -1.262603E+00    4.417734E+00   1.709646E-02   8.840437E-02  -4.007740E+00  -7.743892E+00  -8.708724E+00  -9.749258E+00  -6.927981E+00  -1.746637E+00  -5.784626E+00
   4.957093E+07   3.752188E+03  -2.004400E-01  -1.262608E+00    4.412040E+00   1.718637E-02   8.870581E-02  -4.007770E+00  -7.748633E+00  -8.714614E+00  -9.756629E+00  -6.931492E+00  -1.742798E+00  -5.786534E+00
   4.957095E+07   3.749480E+03  -2.043329E-01  -1.262611E+00    4.405457E+00   1.729089E-02   8.905940E-02  -4.007822E+00  -7.754125E+00  -8.721423E+00  -9.765132E+00  -6.935564E+00  -1.738269E+00  -5.788761E+00
   4.957097E+07   3.747015E+03  -2.079135E-01  -1.262615E+00    4.399370E+00   1.738810E-02   8.938927E-02  -4.007971E+00  -7.759223E+00  -8.727716E+00  -9.772960E+00  -6.939366E+00  -1.734236E+00  -5.790888E+00
   4.957099E+07   3.745392E+03  -2.100820E-01  -1.262618E+00    4.395833E+00   1.744483E-02   8.959086E-02  -4.007611E+00  -7.762110E+00  -8.731387E+00  -9.777640E+00  -6.941398E+00  -1.731148E+00  -5.791821E+00
   4.957101E+07   3.744082E+03  -2.119230E-01  -1.262622E+00    4.392751E+00   1.749442E-02   8.976310E-02  -4.007557E+00  -7.764669E+00  -8.734577E+00  -9.781643E+00  -6.943268E+00  -1.728909E+00  -5.792806E+00
   4.957102E+07   3.742739E+03  -2.136134E-01  -1.262625E+00    4.390082E+00   1.753747E-02   8.992242E-02  -4.007019E+00  -7.766803E+00  -8.737356E+00  -9.785253E+00  -6.944695E+00  -1.726146E+00  -5.793329E+00
   4.957104E+07   3.741373E+03  -2.153733E-01  -1.262627E+00    4.387265E+00   1.758304E-02   9.008955E-02  -4.006584E+00  -7.769078E+00  -8.740285E+00  -9.789026E+00  -6.946250E+00  -1.723464E+00  -5.793967E+00
   4.957106E+07   3.740110E+03  -2.171485E-01  -1.262629E+00    4.384290E+00   1.763129E-02   9.025933E-02  -4.006560E+00  -7.771552E+00  -8.743363E+00  -9.792883E+00  -6.948059E+00  -1.721377E+00  -5.794930E+00
   4.957107E+07   3.738762E+03  -2.190371E-01  -1.262631E+00    4.381129E+00   1.768269E-02   9.044126E-02  -4.006526E+00  -7.774179E+00  -8.746633E+00  -9.796983E+00  -6.949975E+00  -1.719154E+00  -5.795945E+00
   4.957109E+07   3.737591E+03  -2.207208E-01  -1.262632E+00    4.378274E+00   1.772925E-02   9.060452E-02  -4.006614E+00  -7.776572E+00  -8.749583E+00  -9.800652E+00  -6.951751E+00  -1.717356E+00  -5.796940E+00
   4.957110E+07   3.736293E+03  -2.224417E-01  -1.262633E+00    4.375472E+00   1.777506E-02   9.077247E-02  -4.006355E+00  -7.778863E+00  -8.752489E+00  -9.804354E+00  -6.953357E+00  -1.715021E+00  -5.797683E+00
   4.957112E+07   3.735092E+03  -2.240663E-01  -1.262634E+00    4.372799E+00   1.781888E-02   9.093200E-02  -4.006203E+00  -7.781064E+00  -8.755258E+00  -9.807859E+00  -6.954924E+00  -1.712960E+00  -5.798453E+00
   4.957113E+07   3.734113E+03  -2.254790E-01  -1.262634E+00    4.370399E+00   1.785832E-02   9.107150E-02  -4.006304E+00  -7.783080E+00  -8.757737E+00  -9.810937E+00  -6.956423E+00  -1.711514E+00  -5.799303E+00
   4.957115E+07   3.733321E+03  -2.265879E-01  -1.262635E+00    4.368540E+00   1.788891E-02   9.118152E-02  -4.006308E+00  -7.784628E+00  -8.759658E+00  -9.813342E+00  -6.957553E+00  -1.710276E+00  -5.799911E+00
   4.957116E+07   3.732550E+03  -2.276889E-01  -1.262635E+00    4.366679E+00   1.791961E-02   9.129123E-02  -4.006364E+00  -7.786188E+00  -8.761581E+00  -9.815736E+00  -6.958705E+00  -1.709126E+00  -5.800553E+00
   4.957118E+07   3.732206E+03  -2.282214E-01  -1.262634E+00    4.365745E+00   1.793502E-02   9.134452E-02  -4.006493E+00  -7.786986E+00  -8.762542E+00  -9.816906E+00  -6.959322E+00  -1.708718E+00  -5.800944E+00
   4.957119E+07   3.731902E+03  -2.286024E-01  -1.262634E+00    4.365143E+00   1.794497E-02   9.138283E-02  -4.006386E+00  -7.787470E+00  -8.763168E+00  -9.817717E+00  -6.959645E+00  -1.708139E+00  -5.801067E+00
   4.957121E+07   3.731682E+03  -2.288903E-01  -1.262633E+00    4.364678E+00   1.795265E-02   9.141193E-02  -4.006336E+00  -7.787848E+00  -8.763650E+00  -9.818334E+00  -6.959907E+00  -1.707747E+00  -5.801184E+00
   4.957122E+07   3.731644E+03  -2.289066E-01  -1.262633E+00    4.364682E+00   1.795260E-02   9.141357E-02  -4.006246E+00  -7.787831E+00  -8.763650E+00  -9.818357E+00  -6.959869E+00  -1.707598E+00  -5.801121E+00
   4.957123E+07   3.731799E+03  -2.286447E-01  -1.262632E+00    4.365158E+00   1.794473E-02   9.138768E-02  -4.006132E+00  -7.787415E+00  -8.763161E+00  -9.817774E+00  -6.959536E+00  -1.707724E+00  -5.800890E+00
   4.957124E+07   3.731865E+03  -2.285179E-01  -1.262630E+00    4.365399E+00   1.794074E-02   9.137536E-02  -4.006045E+00  -7.787199E+00  -8.762914E+00  -9.817486E+00  -6.959355E+00  -1.707740E+00  -5.800753E+00
   4.957125E+07   3.731917E+03  -2.284066E-01  -1.262627E+00    4.365618E+00   1.793712E-02   9.136505E-02  -4.005948E+00  -7.787000E+00  -8.762691E+00  -9.817231E+00  -6.959184E+00  -1.707723E+00  -5.800616E+00
   4.957127E+07   3.732122E+03  -2.280669E-01  -1.262627E+00    4.366232E+00   1.792699E-02   9.133109E-02  -4.005813E+00  -7.786467E+00  -8.762062E+00  -9.816477E+00  -6.958759E+00  -1.707906E+00  -5.800326E+00
   4.957128E+07   3.732425E+03  -2.275887E-01  -1.262625E+00    4.367078E+00   1.791301E-02   9.128398E-02  -4.005675E+00  -7.785739E+00  -8.761191E+00  -9.815421E+00  -6.958191E+00  -1.708240E+00  -5.799958E+00
   4.957128E+07   3.732935E+03  -2.268000E-01  -1.262623E+00    4.368462E+00   1.789020E-02   9.120598E-02  -4.005485E+00  -7.784555E+00  -8.759767E+00  -9.813686E+00  -6.957276E+00  -1.708845E+00  -5.799380E+00
   4.957129E+07   3.733298E+03  -2.262442E-01  -1.262623E+00    4.369433E+00   1.787421E-02   9.115085E-02  -4.005365E+00  -7.783727E+00  -8.758768E+00  -9.812465E+00  -6.956640E+00  -1.709294E+00  -5.798984E+00
   4.957129E+07   3.733593E+03  -2.257894E-01  -1.262621E+00    4.370230E+00   1.786109E-02   9.110610E-02  -4.005258E+00  -7.783045E+00  -8.757947E+00  -9.811464E+00  -6.956114E+00  -1.709649E+00  -5.798653E+00
   4.957130E+07   3.733748E+03  -2.255519E-01  -1.262620E+00    4.370645E+00   1.785426E-02   9.108296E-02  -4.005205E+00  -7.782690E+00  -8.757519E+00  -9.810942E+00  -6.955841E+00  -1.709838E+00  -5.798481E+00
   4.957130E+07   3.734044E+03  -2.250755E-01  -1.262619E+00    4.371494E+00   1.784030E-02   9.103591E-02  -4.005051E+00  -7.781957E+00  -8.756646E+00  -9.809888E+00  -6.955264E+00  -1.710149E+00  -5.798101E+00
   4.957130E+07   3.734460E+03  -2.244181E-01  -1.262619E+00    4.372657E+00   1.782120E-02   9.097111E-02  -4.004865E+00  -7.780957E+00  -8.755450E+00  -9.808437E+00  -6.954485E+00  -1.710620E+00  -5.797597E+00
   4.957130E+07   3.734860E+03  -2.238025E-01  -1.262618E+00    4.373735E+00   1.780353E-02   9.091064E-02  -4.004727E+00  -7.780037E+00  -8.754341E+00  -9.807083E+00  -6.953776E+00  -1.711113E+00  -5.797153E+00
   4.957131E+07   3.735289E+03  -2.231297E-01  -1.262618E+00    4.374922E+00   1.778408E-02   9.084451E-02  -4.004547E+00  -7.779018E+00  -8.753120E+00  -9.805599E+00  -6.952983E+00  -1.711612E+00  -5.796645E+00
   4.957131E+07   3.735709E+03  -2.224760E-01  -1.262617E+00    4.376071E+00   1.776527E-02   9.078041E-02  -4.004386E+00  -7.778035E+00  -8.751937E+00  -9.804160E+00  -6.952221E+00  -1.712118E+00  -5.796161E+00
   4.957131E+07   3.736136E+03  -2.218015E-01  -1.262617E+00    4.377264E+00   1.774575E-02   9.071447E-02  -4.004197E+00  -7.777009E+00  -8.750709E+00  -9.802670E+00  -6.951421E+00  -1.712607E+00  -5.795644E+00
   4.957131E+07   3.736528E+03  -2.211921E-01  -1.262617E+00    4.378334E+00   1.772827E-02   9.065495E-02  -4.004052E+00  -7.776094E+00  -8.749608E+00  -9.801328E+00  -6.950712E+00  -1.713088E+00  -5.795196E+00
   4.957131E+07   3.736954E+03  -2.204811E-01  -1.262617E+00    4.379620E+00   1.770728E-02   9.058565E-02  -4.003768E+00  -7.774975E+00  -8.748288E+00  -9.799747E+00  -6.949818E+00  -1.713485E+00  -5.794585E+00
   4.957131E+07   3.737429E+03  -2.196644E-01  -1.262616E+00    4.381113E+00   1.768296E-02   9.050629E-02  -4.003397E+00  -7.773670E+00  -8.746757E+00  -9.797925E+00  -6.948764E+00  -1.713875E+00  -5.793847E+00
   4.957131E+07   3.737895E+03  -2.189041E-01  -1.262616E+00    4.382475E+00   1.766079E-02   9.043257E-02  -4.003135E+00  -7.772492E+00  -8.745357E+00  -9.796239E+00  -6.947831E+00  -1.714362E+00  -5.793225E+00
   4.957131E+07   3.738482E+03  -2.180628E-01  -1.262616E+00    4.383900E+00   1.763763E-02   9.035121E-02  -4.003097E+00  -7.771298E+00  -8.743885E+00  -9.794406E+00  -6.946948E+00  -1.715270E+00  -5.792732E+00
   4.957131E+07   3.738975E+03  -2.172522E-01  -1.262616E+00    4.385356E+00   1.761399E-02   9.027308E-02  -4.002807E+00  -7.770037E+00  -8.742389E+00  -9.792607E+00  -6.945946E+00  -1.715776E+00  -5.792059E+00
   4.957131E+07   3.739422E+03  -2.164973E-01  -1.262616E+00    4.386726E+00   1.759177E-02   9.020050E-02  -4.002494E+00  -7.768843E+00  -8.740982E+00  -9.790925E+00  -6.944988E+00  -1.716188E+00  -5.791399E+00
   4.957131E+07   3.739832E+03  -2.157414E-01  -1.262616E+00    4.388142E+00   1.756885E-02   9.012801E-02  -4.002051E+00  -7.767590E+00  -8.739534E+00  -9.789224E+00  -6.943951E+00  -1.716410E+00  -5.790636E+00
   4.957131E+07   3.740209E+03  -2.150199E-01  -1.262616E+00    4.389509E+00   1.754674E-02   9.005902E-02  -4.001578E+00  -7.766372E+00  -8.738136E+00  -9.787594E+00  -6.942932E+00  -1.716552E+00  -5.789869E+00
   4.957131E+07   3.740595E+03  -2.142967E-01  -1.262616E+00    4.390870E+00   1.752475E-02   8.999003E-02  -4.001133E+00  -7.765164E+00  -8.736743E+00  -9.785963E+00  -6.941927E+00  -1.716736E+00  -5.789123E+00
   4.957131E+07   3.741125E+03  -2.133924E-01  -1.262616E+00    4.392517E+00   1.749820E-02   8.990402E-02  -4.000747E+00  -7.763728E+00  -8.735053E+00  -9.783946E+00  -6.940770E+00  -1.717218E+00  -5.788322E+00
   4.957131E+07   3.741810E+03  -2.123460E-01  -1.262616E+00    4.394340E+00   1.746884E-02   8.980484E-02  -4.000552E+00  -7.762176E+00  -8.733174E+00  -9.781645E+00  -6.939579E+00  -1.718147E+00  -5.787590E+00
   4.957131E+07   3.742371E+03  -2.114607E-01  -1.262616E+00    4.395904E+00   1.744369E-02   8.972123E-02  -4.000323E+00  -7.760835E+00  -8.731565E+00  -9.779689E+00  -6.938533E+00  -1.718840E+00  -5.786921E+00
   4.957131E+07   3.743102E+03  -2.106956E-01  -1.262616E+00    4.396969E+00   1.742659E-02   8.964919E-02  -4.001001E+00  -7.760060E+00  -8.730439E+00  -9.778111E+00  -6.938144E+00  -1.720725E+00  -5.787023E+00
   4.957131E+07   3.743480E+03  -2.100914E-01  -1.262616E+00    4.398041E+00   1.740939E-02   8.959245E-02  -4.000832E+00  -7.759139E+00  -8.729337E+00  -9.776774E+00  -6.937422E+00  -1.721184E+00  -5.786556E+00
   4.957131E+07   3.743826E+03  -2.095420E-01  -1.262616E+00    4.399014E+00   1.739380E-02   8.954096E-02  -4.000686E+00  -7.758305E+00  -8.728336E+00  -9.775559E+00  -6.936770E+00  -1.721612E+00  -5.786137E+00
   4.957131E+07   3.744161E+03  -2.091573E-01  -1.262616E+00    4.399588E+00   1.738461E-02   8.950497E-02  -4.000911E+00  -7.757864E+00  -8.727734E+00  -9.774750E+00  -6.936505E+00  -1.722393E+00  -5.786097E+00
   4.957131E+07   3.744523E+03  -2.086447E-01  -1.262616E+00    4.400449E+00   1.737082E-02   8.945710E-02  -4.000915E+00  -7.757147E+00  -8.726842E+00  -9.773634E+00  -6.935978E+00  -1.722999E+00  -5.785814E+00
   4.957131E+07   3.744754E+03  -2.083937E-01  -1.262616E+00    4.400809E+00   1.736507E-02   8.943370E-02  -4.001109E+00  -7.756880E+00  -8.726464E+00  -9.773113E+00  -6.935833E+00  -1.723579E+00  -5.785825E+00
   4.957131E+07   3.744866E+03  -2.082732E-01  -1.262616E+00    4.400980E+00   1.736233E-02   8.942246E-02  -4.001205E+00  -7.756753E+00  -8.726283E+00  -9.772863E+00  -6.935765E+00  -1.723862E+00  -5.785833E+00
   4.957131E+07   3.745030E+03  -2.082842E-01  -1.262616E+00    4.400762E+00   1.736581E-02   8.942348E-02  -4.001816E+00  -7.757036E+00  -8.726488E+00  -9.772965E+00  -6.936135E+00  -1.724747E+00  -5.786313E+00
   4.957131E+07   3.745143E+03  -2.082803E-01  -1.262616E+00    4.400641E+00   1.736776E-02   8.942312E-02  -4.002209E+00  -7.757203E+00  -8.726600E+00  -9.773007E+00  -6.936361E+00  -1.725329E+00  -5.786616E+00
   4.957131E+07   3.745367E+03  -2.085733E-01  -1.262616E+00    4.399648E+00   1.738364E-02   8.945043E-02  -4.003737E+00  -7.758285E+00  -8.727574E+00  -9.773842E+00  -6.937561E+00  -1.727232E+00  -5.787967E+00
   4.957131E+07   3.745447E+03  -2.087060E-01  -1.262616E+00    4.399224E+00   1.739043E-02   8.946281E-02  -4.004353E+00  -7.758741E+00  -8.727992E+00  -9.774210E+00  -6.938059E+00  -1.727982E+00  -5.788519E+00
   4.957131E+07   3.745478E+03  -2.087900E-01  -1.262616E+00    4.398978E+00   1.739437E-02   8.947064E-02  -4.004673E+00  -7.758999E+00  -8.728235E+00  -9.774434E+00  -6.938333E+00  -1.728353E+00  -5.788815E+00
   4.957131E+07   3.745494E+03  -2.088763E-01  -1.262616E+00    4.398744E+00   1.739813E-02   8.947871E-02  -4.004946E+00  -7.759240E+00  -8.728468E+00  -9.774657E+00  -6.938583E+00  -1.728653E+00  -5.789075E+00
   4.957131E+07   3.745505E+03  -2.089739E-01  -1.262616E+00    4.398487E+00   1.740224E-02   8.948782E-02  -4.005229E+00  -7.759501E+00  -8.728724E+00  -9.774906E+00  -6.938849E+00  -1.728955E+00  -5.789349E+00
   4.957131E+07   3.745530E+03  -2.090578E-01  -1.262616E+00    4.398248E+00   1.740607E-02   8.949566E-02  -4.005527E+00  -7.759750E+00  -8.728960E+00  -9.775128E+00  -6.939111E+00  -1.729294E+00  -5.789627E+00
   4.957131E+07   3.745536E+03  -2.091235E-01  -1.262616E+00    4.398076E+00   1.740882E-02   8.950180E-02  -4.005715E+00  -7.759924E+00  -8.729132E+00  -9.775295E+00  -6.939289E+00  -1.729494E+00  -5.789810E+00
   4.957131E+07   3.745534E+03  -2.091790E-01  -1.262616E+00    4.397941E+00   1.741100E-02   8.950699E-02  -4.005844E+00  -7.760059E+00  -8.729267E+00  -9.775432E+00  -6.939422E+00  -1.729618E+00  -5.789941E+00
   4.957131E+07   3.745525E+03  -2.092387E-01  -1.262616E+00    4.397802E+00   1.741322E-02   8.951257E-02  -4.005961E+00  -7.760194E+00  -8.729407E+00  -9.775577E+00  -6.939553E+00  -1.729720E+00  -5.790066E+00
   4.957131E+07   3.745510E+03  -2.093034E-01  -1.262616E+00    4.397658E+00   1.741554E-02   8.951862E-02  -4.006070E+00  -7.760333E+00  -8.729553E+00  -9.775732E+00  -6.939683E+00  -1.729804E+00  -5.790187E+00
   4.957131E+07   3.745506E+03  -2.093975E-01  -1.262616E+00    4.397427E+00   1.741924E-02   8.952742E-02  -4.006290E+00  -7.760561E+00  -8.729783E+00  -9.775966E+00  -6.939910E+00  -1.730017E+00  -5.790410E+00
   4.957131E+07   3.745506E+03  -2.094593E-01  -1.262616E+00    4.397272E+00   1.742172E-02   8.953321E-02  -4.006446E+00  -7.760716E+00  -8.729938E+00  -9.776120E+00  -6.940065E+00  -1.730174E+00  -5.790566E+00
   4.957131E+07   3.745507E+03  -2.095248E-01  -1.262616E+00    4.397108E+00   1.742436E-02   8.953933E-02  -4.006613E+00  -7.760881E+00  -8.730103E+00  -9.776284E+00  -6.940231E+00  -1.730342E+00  -5.790732E+00
   4.957131E+07   3.745496E+03  -2.095783E-01  -1.262616E+00    4.396986E+00   1.742631E-02   8.954435E-02  -4.006708E+00  -7.760998E+00  -8.730225E+00  -9.776413E+00  -6.940342E+00  -1.730419E+00  -5.790835E+00
   4.957131E+07   3.745477E+03  -2.096369E-01  -1.262616E+00    4.396862E+00   1.742831E-02   8.954983E-02  -4.006788E+00  -7.761115E+00  -8.730351E+00  -9.776551E+00  -6.940449E+00  -1.730467E+00  -5.790930E+00
   4.957131E+07   3.745451E+03  -2.096998E-01  -1.262616E+00    4.396735E+00   1.743034E-02   8.955573E-02  -4.006851E+00  -7.761231E+00  -8.730480E+00  -9.776696E+00  -6.940551E+00  -1.730486E+00  -5.791014E+00
   4.957131E+07   3.745420E+03  -2.097724E-01  -1.262616E+00    4.396590E+00   1.743268E-02   8.956253E-02  -4.006922E+00  -7.761364E+00  -8.730628E+00  -9.776864E+00  -6.940668E+00  -1.730505E+00  -5.791110E+00
   4.957131E+07   3.745385E+03  -2.098601E-01  -1.262616E+00    4.396411E+00   1.743556E-02   8.957075E-02  -4.007018E+00  -7.761530E+00  -8.730810E+00  -9.777067E+00  -6.940815E+00  -1.730543E+00  -5.791234E+00
   4.957131E+07   3.745369E+03  -2.099194E-01  -1.262616E+00    4.396281E+00   1.743764E-02   8.957631E-02  -4.007110E+00  -7.761653E+00  -8.730941E+00  -9.777208E+00  -6.940930E+00  -1.730609E+00  -5.791338E+00
   4.957131E+07   3.745352E+03  -2.099778E-01  -1.262616E+00    4.396155E+00   1.743966E-02   8.958178E-02  -4.007194E+00  -7.761772E+00  -8.731068E+00  -9.777346E+00  -6.941039E+00  -1.730663E+00  -5.791435E+00
   4.957131E+07   3.745331E+03  -2.100336E-01  -1.262616E+00    4.396040E+00   1.744151E-02   8.958702E-02  -4.007259E+00  -7.761879E+00  -8.731185E+00  -9.777476E+00  -6.941135E+00  -1.730693E+00  -5.791517E+00
   4.957131E+07   3.745303E+03  -2.100977E-01  -1.262616E+00    4.395912E+00   1.744356E-02   8.959303E-02  -4.007320E+00  -7.761995E+00  -8.731315E+00  -9.777624E+00  -6.941237E+00  -1.730707E+00  -5.791600E+00
   4.957131E+07   3.745261E+03  -2.101616E-01  -1.262616E+00    4.395801E+00   1.744535E-02   8.959903E-02  -4.007330E+00  -7.762090E+00  -8.731430E+00  -9.777764E+00  -6.941309E+00  -1.730647E+00  -5.791644E+00
   4.957131E+07   3.745208E+03  -2.102294E-01  -1.262616E+00    4.395692E+00   1.744709E-02   8.960539E-02  -4.007313E+00  -7.762177E+00  -8.731543E+00  -9.777910E+00  -6.941369E+00  -1.730542E+00  -5.791669E+00
   4.957131E+07   3.745147E+03  -2.103038E-01  -1.262616E+00    4.395577E+00   1.744894E-02   8.961237E-02  -4.007282E+00  -7.762268E+00  -8.731663E+00  -9.778068E+00  -6.941428E+00  -1.730409E+00  -5.791686E+00
   4.957131E+07   3.745076E+03  -2.103842E-01  -1.262616E+00    4.395459E+00   1.745084E-02   8.961993E-02  -4.007229E+00  -7.762358E+00  -8.731787E+00  -9.778236E+00  -6.941480E+00  -1.730237E+00  -5.791690E+00
   4.957131E+07   3.744999E+03  -2.104848E-01  -1.262616E+00    4.395297E+00   1.745345E-02   8.962938E-02  -4.007207E+00  -7.762489E+00  -8.731956E+00  -9.778452E+00  -6.941571E+00  -1.730087E+00  -5.791729E+00
   4.957131E+07   3.744980E+03  -2.105207E-01  -1.262616E+00    4.395229E+00   1.745455E-02   8.963275E-02  -4.007231E+00  -7.762550E+00  -8.732025E+00  -9.778534E+00  -6.941622E+00  -1.730079E+00  -5.791768E+00
   4.957131E+07   3.744967E+03  -2.105641E-01  -1.262616E+00    4.395136E+00   1.745603E-02   8.963683E-02  -4.007291E+00  -7.762637E+00  -8.732119E+00  -9.778636E+00  -6.941702E+00  -1.730116E+00  -5.791838E+00
   4.957131E+07   3.744971E+03  -2.105994E-01  -1.262616E+00    4.395043E+00   1.745753E-02   8.964015E-02  -4.007394E+00  -7.762732E+00  -8.732212E+00  -9.778726E+00  -6.941799E+00  -1.730226E+00  -5.791938E+00
   4.957131E+07   3.744973E+03  -2.106159E-01  -1.262616E+00    4.394999E+00   1.745824E-02   8.964170E-02  -4.007443E+00  -7.762777E+00  -8.732256E+00  -9.778768E+00  -6.941845E+00  -1.730280E+00  -5.791986E+00
   4.957131E+07   3.744974E+03  -2.106314E-01  -1.262616E+00    4.394959E+00   1.745888E-02   8.964316E-02  -4.007485E+00  -7.762817E+00  -8.732295E+00  -9.778807E+00  -6.941886E+00  -1.730322E+00  -5.792026E+00
   4.957131E+07   3.744983E+03  -2.106617E-01  -1.262616E+00    4.394873E+00   1.746026E-02   8.964600E-02  -4.007591E+00  -7.762906E+00  -8.732380E+00  -9.778887E+00  -6.941979E+00  -1.730443E+00  -5.792126E+00
   4.957131E+07   3.744990E+03  -2.106792E-01  -1.262616E+00    4.394821E+00   1.746110E-02   8.964765E-02  -4.007661E+00  -7.762961E+00  -8.732432E+00  -9.778934E+00  -6.942039E+00  -1.730526E+00  -5.792190E+00
   4.957131E+07   3.744993E+03  -2.106940E-01  -1.262616E+00    4.394780E+00   1.746175E-02   8.964904E-02  -4.007710E+00  -7.763003E+00  -8.732473E+00  -9.778973E+00  -6.942082E+00  -1.730579E+00  -5.792236E+00
   4.957131E+07   3.744995E+03  -2.107117E-01  -1.262616E+00    4.394734E+00   1.746249E-02   8.965071E-02  -4.007759E+00  -7.763050E+00  -8.732518E+00  -9.779018E+00  -6.942130E+00  -1.730631E+00  -5.792285E+00
   4.957131E+07   3.745000E+03  -2.107397E-01  -1.262616E+00    4.394659E+00   1.746371E-02   8.965334E-02  -4.007847E+00  -7.763128E+00  -8.732594E+00  -9.779090E+00  -6.942210E+00  -1.730728E+00  -5.792369E+00
